"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag","city"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-21",2024,2,21,NA,4,"",-12.1,"",-4,"",22,"",0,"",NA,NA,NA,NA,0,"",29,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-22",2024,2,22,NA,3.2,"",0.2,"",1.7,"",16.3,"",0,"",NA,NA,NA,NA,0.2,"",26,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-23",2024,2,23,NA,6.9,"",-10.7,"",-1.9,"",19.9,"",0,"",NA,NA,NA,NA,0.3,"",23,NA,36,"",36,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-24",2024,2,24,NA,-8.2,"",-16.2,"",-12.2,"",30.2,"",0,"",NA,NA,NA,NA,0.4,"",19,NA,35,"",31,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-25",2024,2,25,NA,1.1,"",-11.9,"",-5.4,"",23.4,"",0,"",NA,NA,NA,NA,0,"",19,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-26",2024,2,26,NA,5.9,"",-0.5,"",2.7,"",15.3,"",0,"",NA,NA,NA,NA,0.7,"",19,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-27",2024,2,27,NA,14.8,"",-0.7,"",7.1,"",10.9,"",0,"",NA,NA,NA,NA,0,"",18,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-28",2024,2,28,NA,13.2,"",-11.8,"",0.7,"",17.3,"",0,"",NA,NA,NA,NA,6.3,"",11,NA,17,"",42,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-02-29",2024,2,29,NA,-8.7,"",-12.8,"",-10.8,"",28.8,"",0,"",NA,NA,NA,NA,0.5,"",7,NA,26,"",37,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-01",2024,3,1,NA,1,"",-11.7,"",-5.3,"",23.3,"",0,"",NA,NA,NA,NA,0,"",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-02",2024,3,2,NA,5,"",0.6,"",2.8,"",15.2,"",0,"",NA,NA,NA,NA,2.3,"",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-03",2024,3,3,NA,8.5,"",1.1,"",4.8,"",13.2,"",0,"",NA,NA,NA,NA,0.2,"",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-04",2024,3,4,NA,9.2,"",0.9,"",5,"",13,"",0,"",NA,NA,NA,NA,0,"",5,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-05",2024,3,5,NA,13.2,"",6.5,"",9.8,"",8.2,"",0,"",NA,NA,NA,NA,0,"",3,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-06",2024,3,6,NA,7.4,"",3.4,"",5.4,"",12.6,"",0,"",NA,NA,NA,NA,5,"",1,NA,33,"",32,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-07",2024,3,7,NA,7.7,"",0.9,"",4.3,"",13.7,"",0,"",NA,NA,NA,NA,0.2,"",0,NA,7,"",36,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-08",2024,3,8,NA,6.5,"",-1.7,"",2.4,"",15.6,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-09",2024,3,9,NA,6.9,"",0.1,"",3.5,"",14.5,"",0,"",NA,NA,NA,NA,16.4,"",0,NA,24,"",43,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-10",2024,3,10,NA,2.7,"",-3.6,"",-0.5,"",18.5,"",0,"",NA,NA,NA,NA,27,"",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-11",2024,3,11,NA,2.7,"",-3.8,"",-0.6,"",18.6,"",0,"",NA,NA,NA,NA,0.7,"",14,NA,36,"",42,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-12",2024,3,12,NA,7.9,"",-1.8,"",3,"",15,"",0,"",NA,NA,NA,NA,NA,"M",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-13",2024,3,13,NA,5.7,"",-0.1,"",2.8,"",15.2,"",0,"",NA,NA,NA,NA,0,"",4,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-14",2024,3,14,NA,12,"",2.1,"",7,"",11,"",0,"",NA,NA,NA,NA,0,"",2,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-15",2024,3,15,NA,10.7,"",3.7,"",7.2,"",10.8,"",0,"",NA,NA,NA,NA,1.3,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-16",2024,3,16,NA,6.2,"",1.3,"",3.8,"",14.2,"",0,"",NA,NA,NA,NA,2,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-17",2024,3,17,NA,8.3,"",2.1,"",5.2,"",12.8,"",0,"",NA,NA,NA,NA,4.9,"",0,NA,32,"",34,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-18",2024,3,18,NA,3.1,"",-0.9,"",1.1,"",16.9,"",0,"",NA,NA,NA,NA,3.3,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-19",2024,3,19,NA,0.6,"",-4.5,"",-1.9,"",19.9,"",0,"",NA,NA,NA,NA,3.3,"",1,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-20",2024,3,20,NA,4.1,"",-4.9,"",-0.4,"",18.4,"",0,"",NA,NA,NA,NA,0.9,"",4,NA,17,"",35,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-21",2024,3,21,NA,-3.4,"",-9.3,"",-6.4,"",24.4,"",0,"",NA,NA,NA,NA,0,"",0,NA,30,"",35,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-22",2024,3,22,NA,-3.9,"",-11.3,"",-7.6,"",25.6,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-23",2024,3,23,NA,-4.4,"",-7.9,"",-6.1,"",24.1,"",0,"",NA,NA,NA,NA,5.3,"",NA,NA,36,"",33,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-24",2024,3,24,NA,0.7,"",-7.9,"",-3.6,"",21.6,"",0,"",NA,NA,NA,NA,0,"",3,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-25",2024,3,25,NA,7.5,"",-4.7,"",1.4,"",16.6,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-26",2024,3,26,NA,10.5,"",-0.5,"",5,"",13,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-27",2024,3,27,NA,12.4,"",4.8,"",8.6,"",9.4,"",0,"",NA,NA,NA,NA,0.9,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-28",2024,3,28,NA,9.3,"",3.3,"",6.3,"",11.7,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-29",2024,3,29,NA,9.8,"",1.6,"",5.7,"",12.3,"",0,"",NA,NA,NA,NA,0,"",0,NA,35,"",34,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-30",2024,3,30,NA,6.4,"",-0.9,"",2.8,"",15.2,"",0,"",NA,NA,NA,NA,0,"",0,NA,34,"",36,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-03-31",2024,3,31,NA,9.8,"",2,"",5.9,"",12.1,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-01",2024,4,1,NA,11,"",1.2,"",6.1,"",11.9,"",0,"",NA,NA,NA,NA,0,"",0,NA,36,"",36,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-02",2024,4,2,NA,10.6,"",-1.8,"",4.4,"",13.6,"",0,"",NA,NA,NA,NA,0,"",0,NA,36,"",36,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-03",2024,4,3,NA,9.8,"",0.2,"",5,"",13,"",0,"",NA,NA,NA,NA,11.9,"",0,NA,12,"",42,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-04",2024,4,4,NA,1,"",-1.9,"",-0.5,"",18.5,"",0,"",NA,NA,NA,NA,24.5,"",18,NA,6,"",45,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-05",2024,4,5,NA,5,"",0.8,"",2.9,"",15.1,"",0,"",NA,NA,NA,NA,4.7,"",27,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-06",2024,4,6,NA,7.8,"",2.2,"",5,"",13,"",0,"",NA,NA,NA,NA,0,"",14,NA,35,"",31,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-07",2024,4,7,NA,12.5,"",-0.1,"",6.2,"",11.8,"",0,"",NA,NA,NA,NA,0,"",7,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-08",2024,4,8,NA,18.2,"",3.7,"",10.9,"",7.1,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-09",2024,4,9,NA,17.5,"",7,"",12.2,"",5.8,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-10",2024,4,10,NA,16.8,"",5.4,"",11.1,"",6.9,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-11",2024,4,11,NA,13.4,"",8.6,"",11,"",7,"",0,"",NA,NA,NA,NA,11.4,"",0,NA,26,"",40,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-12",2024,4,12,NA,22.4,"",9.7,"",16.1,"",1.9,"",0,"",NA,NA,NA,NA,10.7,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-13",2024,4,13,NA,10.7,"",3.1,"",6.9,"",11.1,"",0,"",NA,NA,NA,NA,3.9,"",0,NA,19,"",32,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-14",2024,4,14,NA,11.5,"",2.9,"",7.2,"",10.8,"",0,"",NA,NA,NA,NA,1.4,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-15",2024,4,15,NA,14.2,"",6.3,"",10.3,"",7.7,"",0,"",NA,NA,NA,NA,0.6,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-16",2024,4,16,NA,11.4,"",3.5,"",7.5,"",10.5,"",0,"",NA,NA,NA,NA,0,"",0,NA,36,"",35,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-17",2024,4,17,NA,8.8,"",1.8,"",5.3,"",12.7,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-18",2024,4,18,NA,11.2,"",4.7,"",7.9,"",10.1,"",0,"",NA,NA,NA,NA,2.6,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-19",2024,4,19,NA,13.3,"",6.2,"",9.7,"",8.3,"",0,"",NA,NA,NA,NA,1.2,"",0,NA,16,"",37,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-20",2024,4,20,NA,10.7,"",4.7,"",7.7,"",10.3,"",0,"",NA,NA,NA,NA,0,"",0,NA,33,"",31,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-21",2024,4,21,NA,8.2,"",0.3,"",4.3,"",13.7,"",0,"",NA,NA,NA,NA,0.6,"",0,NA,34,"",32,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-22",2024,4,22,NA,8.3,"",-2.2,"",3,"",15,"",0,"",NA,NA,NA,NA,0,"",0,NA,34,"",35,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-23",2024,4,23,NA,19.4,"",3.9,"",11.6,"",6.4,"",0,"",NA,NA,NA,NA,1.3,"",0,NA,14,"",34,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-24",2024,4,24,NA,9.9,"",-1.2,"",4.4,"",13.6,"",0,"",NA,NA,NA,NA,16.2,"",0,NA,36,"",45,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-25",2024,4,25,NA,8.2,"",-2.9,"",2.7,"",15.3,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-26",2024,4,26,NA,13.9,"",1.7,"",7.8,"",10.2,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-27",2024,4,27,NA,18.8,"",6.1,"",12.5,"",5.5,"",0,"",NA,NA,NA,NA,0,"",0,NA,19,"",33,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-28",2024,4,28,NA,16.6,"",7.6,"",12.1,"",5.9,"",0,"",NA,NA,NA,NA,5.9,"",0,NA,18,"",49,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-29",2024,4,29,NA,13.2,"",5.3,"",9.2,"",8.8,"",0,"",NA,NA,NA,NA,0,"",0,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-04-30",2024,4,30,NA,8.4,"",4.6,"",6.5,"",11.5,"",0,"",NA,NA,NA,NA,32,"",0,NA,31,"",33,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-01",2024,5,1,NA,15.8,"",6.5,"",11.2,"",6.8,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-02",2024,5,2,NA,12.9,"",8.1,"",10.5,"",7.5,"",0,"",NA,NA,NA,NA,5.5,"",NA,NA,2,"",94,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-03",2024,5,3,NA,19.7,"",7.7,"",13.7,"",4.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-04",2024,5,4,NA,16.9,"",8.7,"",12.8,"",5.2,"",0,"",NA,NA,NA,NA,1.4,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-05",2024,5,5,NA,14,"",9.9,"",11.9,"",6.1,"",0,"",NA,NA,NA,NA,18.1,"",NA,NA,14,"",34,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-06",2024,5,6,NA,22.1,"",10.5,"",16.3,"",1.7,"",0,"",NA,NA,NA,NA,1.3,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-07",2024,5,7,NA,21.3,"",9.8,"",15.5,"",2.5,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-08",2024,5,8,NA,13.6,"",9,"",11.3,"",6.7,"",0,"",NA,NA,NA,NA,5.8,"",NA,NA,32,"",59,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-09",2024,5,9,NA,14.9,"",8.9,"",11.9,"",6.1,"",0,"",NA,NA,NA,NA,0,"",NA,NA,32,"",33,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-10",2024,5,10,NA,17.7,"",7.4,"",12.6,"",5.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-11",2024,5,11,NA,19.5,"",8,"",13.7,"",4.3,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-12",2024,5,12,NA,16.1,"",11.1,"",13.6,"",4.4,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-13",2024,5,13,NA,19.2,"",11.3,"",15.3,"",2.7,"",0,"",NA,NA,NA,NA,0.2,"",NA,NA,21,"",33,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-14",2024,5,14,NA,21.8,"",13.1,"",17.5,"",0.5,"",0,"",NA,NA,NA,NA,4.1,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-15",2024,5,15,NA,20.7,"",12.1,"",16.4,"",1.6,"",0,"",NA,NA,NA,NA,2.3,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-16",2024,5,16,NA,23.4,"",12.8,"",18.1,"",0,"",0.1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-17",2024,5,17,NA,25.4,"",16.1,"",20.7,"",0,"",2.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-18",2024,5,18,NA,23.4,"",16.7,"",20,"",0,"",2,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-19",2024,5,19,NA,25.6,"",13.9,"",19.7,"",0,"",1.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-20",2024,5,20,NA,28.9,"",16.2,"",22.6,"",0,"",4.6,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-21",2024,5,21,NA,26.9,"",18.3,"",22.6,"",0,"",4.6,"",NA,NA,NA,NA,2.7,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-22",2024,5,22,NA,30.8,"",17.3,"",24.1,"",0,"",6.1,"",NA,NA,NA,NA,13.2,"",NA,NA,21,"",70,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-23",2024,5,23,NA,24.9,"",18,"",21.5,"",0,"",3.5,"",NA,NA,NA,NA,0.7,"",NA,NA,10,"",52,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-24",2024,5,24,NA,18.9,"",13,"",16,"",2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-25",2024,5,25,NA,20.9,"",10.6,"",15.8,"",2.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-26",2024,5,26,NA,24.9,"",13,"",18.9,"",0,"",0.9,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-27",2024,5,27,NA,24.9,"",17.7,"",21.3,"",0,"",3.3,"",NA,NA,NA,NA,25.1,"",NA,NA,17,"",41,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-28",2024,5,28,NA,21.8,"",13.7,"",17.7,"",0.3,"",0,"",NA,NA,NA,NA,0.3,"",NA,NA,18,"",34,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-29",2024,5,29,NA,19.1,"",11.6,"",15.4,"",2.6,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-30",2024,5,30,NA,21,"",10.5,"",15.8,"",2.2,"",0,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-05-31",2024,5,31,NA,24.4,"",13.6,"",19,"",0,"",1,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-01",2024,6,1,NA,27.2,"",13.8,"",20.5,"",0,"",2.5,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-02",2024,6,2,NA,27.7,"",16.6,"",22.2,"",0,"",4.2,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-03",2024,6,3,NA,30.1,"",19,"",24.5,"",0,"",6.5,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-04",2024,6,4,NA,30.6,"",16.8,"",23.7,"",0,"",5.7,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-05",2024,6,5,NA,29.6,"",19.6,"",24.6,"",0,"",6.6,"",NA,NA,NA,NA,0,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-06",2024,6,6,NA,26.4,"",15.9,"",21.2,"",0,"",3.2,"",NA,NA,NA,NA,20.1,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-07",2024,6,7,NA,23.1,"",15.5,"",19.3,"",0,"",1.3,"",NA,NA,NA,NA,6.9,"",NA,NA,24,"",43,"","en_climate_daily_QC_7024745_2024_P1D.csv"
-73.58,45.5,"MCTAVISH",7024745,"2024-06-08",2024,6,8,NA,21.6,"",15.1,"",18.3,"",0,"",0.3,"",NA,NA,NA,NA,3.1,"",NA,NA,NA,"",NA,"","en_climate_daily_QC_7024745_2024_P1D.csv"
